date,source,headline,url,text,tone,goldstein_scale,actor1,actor2,event_code
2023-07-01,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230701_9691,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,8.307171881108001,-7.441449209748976,Federal Reserve,Consumers,18
2023-07-01,CNBC,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230701_7088,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-3.4760238043455916,9.02799737904019,Stock Market,Market,15
2023-07-01,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230701_7280,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-5.3850022522936065,-8.281927454756342,Federal Reserve,Business,14
2023-07-01,CNBC,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230701_2492,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-0.4805335838175062,6.00254408575807,Investors,Government,14
2023-07-01,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20230701_8954,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-4.248605217498634,-0.641418799204394,Stock Market,Market,15
2023-07-01,WSJ,Consumer goods face headwinds from inflation,https://example.com/news/20230701_4745,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,2.726989934955042,0.03455779178165752,Stock Market,Business,16
2023-07-01,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230701_6054,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,1.1391400677821473,-3.6016251136892197,Investors,Consumers,15
2023-07-01,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230701_8100,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-1.881973110380395,-4.643694698362431,Investors,Financial Sector,18
2023-07-01,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230701_5620,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,1.8361420014319152,6.075277628725941,Investors,Business,16
2023-07-02,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230702_1362,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-1.7401588795818035,6.344997177780149,Federal Reserve,Business,17
2023-07-02,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20230702_9726,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,9.177814221179306,-8.321606235905604,Investors,Financial Sector,18
2023-07-02,CNBC,Central banks coordinate response to market stress,https://example.com/news/20230702_8678,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,2.935737587088292,0.15133208644892315,Investors,Business,16
2023-07-02,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230702_2829,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,3.4273774577334493,-0.4388637767099901,Economy,Government,16
2023-07-02,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230702_1967,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,3.6991645913268845,7.678287550488485,Stock Market,Financial Sector,17
2023-07-03,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20230703_2277,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-6.5796554959621005,3.1974424190986017,Economy,Government,17
2023-07-03,CNBC,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230703_9339,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-3.0568258555996075,-3.373985255414955,Economy,Consumers,15
2023-07-03,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230703_3510,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,9.688011559640186,4.587798752451979,Banks,Financial Sector,15
2023-07-03,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230703_2278,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-2.333310292800699,4.148499160408699,Banks,Business,17
2023-07-03,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230703_8484,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-4.558689565038989,5.520505391395836,Federal Reserve,Financial Sector,18
2023-07-03,Financial Times,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230703_9799,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,3.203043788846336,0.10874984630508067,Stock Market,Consumers,17
2023-07-03,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230703_3719,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-7.705769902477813,-3.654835069094464,Stock Market,Consumers,15
2023-07-03,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230703_3038,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,3.3822435864151013,2.775341046166717,Stock Market,Business,16
2023-07-03,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230703_5178,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-1.845728931439956,-3.3337018485285963,Federal Reserve,Market,16
2023-07-03,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230703_6473,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-1.2381161666791796,-7.095547723536651,Economy,Financial Sector,17
2023-07-03,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230703_2763,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,4.196745782179956,-4.437737547667664,Economy,Financial Sector,14
2023-07-04,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230704_1951,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,3.2606617562511353,4.615598993951606,Banks,Business,18
2023-07-04,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230704_1292,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-3.215906324965141,3.37253586680345,Economy,Consumers,17
2023-07-04,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230704_8108,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,3.983452709929547,2.955355202432366,Banks,Business,17
2023-07-04,CNBC,Central banks coordinate response to market stress,https://example.com/news/20230704_6913,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,9.809964918776462,-9.325767569863043,Banks,Business,17
2023-07-04,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230704_7032,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,5.288947471617633,5.699693502624719,Investors,Consumers,16
2023-07-04,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230704_9099,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-8.077832391714473,1.4944719226599479,Economy,Business,14
2023-07-04,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230704_4283,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,7.243255618788105,-0.5533101680529651,Federal Reserve,Government,18
2023-07-04,Financial Times,Consumer goods face headwinds from inflation,https://example.com/news/20230704_9231,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,7.781101879916815,-1.9203340572697924,Banks,Market,18
2023-07-05,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230705_5750,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,0.45304546106353705,7.908827076427207,Banks,Government,14
2023-07-05,WSJ,Central banks coordinate response to market stress,https://example.com/news/20230705_6893,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-6.76830356268729,7.635693696869071,Investors,Government,18
2023-07-05,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230705_2610,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-5.896520986236498,9.199042476294714,Stock Market,Consumers,14
2023-07-05,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230705_2245,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-5.372062370152502,-2.620720425484848,Banks,Government,18
2023-07-05,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230705_6371,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,7.346410878444516,-1.7280822943601537,Federal Reserve,Financial Sector,14
2023-07-05,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20230705_8922,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,6.910529638547375,9.445217089054392,Banks,Market,18
2023-07-06,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20230706_7887,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-1.0447071408672004,0.8224814027459404,Federal Reserve,Market,14
2023-07-06,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230706_5385,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-2.3051395404640385,1.8686751046196393,Economy,Business,15
2023-07-06,Reuters,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230706_6499,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-2.181302822488147,9.774712665784442,Stock Market,Government,14
2023-07-06,Bloomberg,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230706_4650,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-0.7368840018803469,-4.3438428487132486,Federal Reserve,Financial Sector,16
2023-07-06,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230706_1033,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-8.500422041307981,-7.14571150848734,Federal Reserve,Market,16
2023-07-06,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230706_4484,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,3.8151858718270626,7.495642758658059,Stock Market,Consumers,14
2023-07-06,Reuters,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230706_4586,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-0.6790708430051473,9.50013787138852,Stock Market,Market,14
2023-07-06,WSJ,Financial services show resilience in challenging market,https://example.com/news/20230706_9228,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,6.171069032881105,-0.815690627916803,Federal Reserve,Consumers,14
2023-07-06,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230706_8956,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,8.25228923395571,9.380169801474265,Investors,Financial Sector,18
2023-07-06,Bloomberg,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230706_8179,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-2.230525800815417,-0.40973764565171766,Investors,Government,18
2023-07-06,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230706_4939,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,0.7171862150460373,-4.522782044018216,Banks,Business,14
2023-07-06,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230706_6423,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-6.763163446368299,-1.7809473190034297,Investors,Government,15
2023-07-06,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230706_4179,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,7.250786346829594,0.984825500019908,Federal Reserve,Consumers,17
2023-07-06,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20230706_9930,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-3.0342257945602324,7.77629334914459,Stock Market,Financial Sector,15
2023-07-07,Bloomberg,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230707_5364,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,4.718988504627577,1.3414478845104627,Investors,Financial Sector,16
2023-07-07,Reuters,Energy sector gains on oil price recovery,https://example.com/news/20230707_4987,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,1.9179343414595196,-4.714647526053124,Stock Market,Government,16
2023-07-07,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230707_3283,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,3.8036706484112925,7.936569160909366,Federal Reserve,Consumers,15
2023-07-07,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230707_5933,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,8.535690342229213,0.18594022492840478,Stock Market,Consumers,18
2023-07-07,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230707_9610,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-0.6378316026603481,6.001934761833059,Banks,Consumers,17
2023-07-07,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230707_4449,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-9.071434600556458,3.895350970873084,Economy,Financial Sector,17
2023-07-07,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20230707_2892,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,5.447184157151018,4.051765786398789,Federal Reserve,Business,15
2023-07-07,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230707_5553,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,0.5658344690606798,9.298953772426524,Economy,Government,14
2023-07-07,Bloomberg,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230707_3609,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-6.03271373745385,8.096239591071473,Economy,Market,14
2023-07-07,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230707_1887,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-1.9859122256113926,-6.784234701465945,Investors,Government,15
2023-07-07,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230707_9603,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-5.2279189483019595,-8.782717647237423,Investors,Business,15
2023-07-07,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230707_9010,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-9.31916472456513,0.21967412115086127,Investors,Market,16
2023-07-07,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230707_6052,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,1.9343290656060907,3.0676530864038476,Federal Reserve,Business,16
2023-07-08,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230708_8587,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-0.06670761807446413,-1.0217592071048753,Banks,Market,18
2023-07-08,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230708_8009,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,8.394357585834394,7.974181212189492,Federal Reserve,Government,14
2023-07-08,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230708_3892,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-9.170606197927338,-5.049721383524308,Economy,Financial Sector,17
2023-07-08,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20230708_3976,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-4.122045229452196,-0.0725536659304149,Investors,Financial Sector,14
2023-07-08,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20230708_8080,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-1.5623011271374576,-2.981291208768102,Federal Reserve,Financial Sector,14
2023-07-09,Reuters,Financial services show resilience in challenging market,https://example.com/news/20230709_7008,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-8.471651550575672,7.562823023406815,Economy,Consumers,15
2023-07-09,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230709_1881,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,6.22988586267245,-9.238926340889925,Federal Reserve,Financial Sector,16
2023-07-09,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230709_4616,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,2.9785273919723365,7.8336195036745115,Stock Market,Business,16
2023-07-09,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230709_9047,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-3.8028429229789573,2.6513282181930564,Federal Reserve,Government,17
2023-07-09,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230709_1079,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-1.912578923188124,1.8095708563683832,Investors,Business,16
2023-07-09,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230709_7398,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-8.852483937212083,-1.6933729652004303,Federal Reserve,Consumers,18
2023-07-09,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230709_6501,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-2.658520159033675,-7.56681973319854,Federal Reserve,Consumers,14
2023-07-09,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230709_9258,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-9.02371349991903,8.618565353491087,Banks,Government,15
2023-07-09,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230709_9062,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-3.736227678893398,-4.488677500461717,Stock Market,Market,16
2023-07-09,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230709_5656,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,9.773379164899357,-4.192892991901207,Federal Reserve,Government,17
2023-07-10,WSJ,Consumer goods face headwinds from inflation,https://example.com/news/20230710_8419,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-3.3547359924626208,-1.4865553804122889,Federal Reserve,Business,17
2023-07-10,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230710_4200,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-1.390314446139247,9.187702136246855,Economy,Financial Sector,15
2023-07-10,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230710_6522,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-9.05614262972006,2.918548956631235,Economy,Consumers,14
2023-07-10,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230710_8856,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,4.084248757813558,-2.8332123192960967,Stock Market,Market,18
2023-07-10,WSJ,Financial services show resilience in challenging market,https://example.com/news/20230710_9737,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,7.161556380844674,-4.532900413261196,Federal Reserve,Market,18
2023-07-10,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230710_4857,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-4.315882255259291,-9.763901384496398,Economy,Consumers,14
2023-07-10,Bloomberg,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230710_5419,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-6.310021962020853,4.2652475799985705,Stock Market,Consumers,16
2023-07-10,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230710_8705,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-2.481600999402349,5.599911408945073,Banks,Financial Sector,18
2023-07-10,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230710_3594,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,5.071268688241859,-9.403939685442474,Banks,Business,18
2023-07-10,Bloomberg,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230710_4128,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-9.319736155836756,-6.098969743441525,Economy,Government,16
2023-07-10,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230710_7897,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,8.132532144895988,-5.926327945432453,Investors,Government,16
2023-07-10,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230710_7033,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-8.209921656028367,1.6197650411266307,Stock Market,Government,17
2023-07-10,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230710_2362,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-5.170640216749329,3.810027546745116,Stock Market,Market,14
2023-07-10,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230710_7213,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,4.234697851678169,6.178346757678437,Stock Market,Consumers,18
2023-07-11,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230711_6852,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,9.817938838645958,-7.631057632217013,Federal Reserve,Business,15
2023-07-11,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230711_3226,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,7.0868263046739095,-1.0906953271010233,Economy,Financial Sector,14
2023-07-11,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20230711_3776,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-2.214461706765769,-0.25395308272819106,Federal Reserve,Government,15
2023-07-11,Reuters,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230711_9020,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-3.7664862712314795,2.050298247668285,Investors,Business,16
2023-07-11,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230711_6509,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-5.543209903015931,7.323314049899279,Economy,Market,17
2023-07-11,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20230711_8384,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-3.803284701845493,-4.302962965226822,Banks,Financial Sector,17
2023-07-12,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230712_9666,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-5.700532018473599,-8.568338045046275,Economy,Financial Sector,16
2023-07-12,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230712_9648,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,1.4335796586315297,-1.4476553664126879,Stock Market,Consumers,14
2023-07-12,WSJ,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230712_9190,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,2.8033409432591627,-7.637033234482795,Investors,Financial Sector,17
2023-07-12,CNBC,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230712_1639,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-9.351400546283461,-1.8968402532869333,Stock Market,Financial Sector,16
2023-07-12,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20230712_4200,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,0.46764552846502605,0.8038176884211246,Investors,Financial Sector,16
2023-07-12,Financial Times,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230712_8192,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-8.55200148654587,-9.590154038723515,Federal Reserve,Market,15
2023-07-12,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230712_1029,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,3.2627273803874757,8.639513013737485,Economy,Business,14
2023-07-12,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230712_2202,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,0.5133596965220089,-6.815567886691685,Stock Market,Market,15
2023-07-12,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230712_2804,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,6.39221548145491,-9.318232346638087,Banks,Business,18
2023-07-13,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230713_1482,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,9.318786890350486,-2.913522210511623,Stock Market,Business,16
2023-07-13,CNBC,Consumer goods face headwinds from inflation,https://example.com/news/20230713_4151,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-8.273202438783724,-7.082686005498633,Stock Market,Government,15
2023-07-13,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20230713_1084,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,4.6504136003507845,-1.0474584500576567,Economy,Government,18
2023-07-13,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20230713_4329,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-8.0145674861349,0.3192206806413589,Economy,Business,18
2023-07-13,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230713_3812,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,3.6495112226954585,7.3780260544983145,Stock Market,Consumers,15
2023-07-13,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230713_7986,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-1.8868362440575615,8.155313102745538,Stock Market,Financial Sector,17
2023-07-13,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230713_1652,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,9.901730328139465,5.218364092647933,Banks,Financial Sector,16
2023-07-13,Financial Times,Energy sector gains on oil price recovery,https://example.com/news/20230713_3810,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,8.699509564293212,-6.298300091859654,Economy,Consumers,15
2023-07-13,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230713_1282,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,0.6637765691795017,-5.83679007211622,Economy,Financial Sector,14
2023-07-13,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230713_6311,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-1.9945275277825503,-2.141133738219261,Banks,Financial Sector,14
2023-07-14,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230714_6088,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,6.880207252032571,5.510368318933175,Stock Market,Market,17
2023-07-14,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230714_5036,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-2.0065508048636027,-4.028640473241842,Banks,Financial Sector,18
2023-07-14,Reuters,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230714_5473,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,3.618699606162701,5.082341259064663,Economy,Market,17
2023-07-14,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230714_1913,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,2.4458895502854583,-9.586101585918527,Banks,Market,14
